[05Jan2024 12:20:52.291] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Uncle_Oldman, --version, 1.20.1-forge-47.1.84, --gameDir, C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c, --assetsDir, C:\Users\Danatang\AppData\Local\.ftba\bin\assets, --assetIndex, 5, --uuid, 4d68e9eb-7034-495b-9ecd-d94bd99dcce9, --accessToken, ????????, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, msa, --versionType, release, --width, 1720, --height, 840, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.84, --fml.fmlVersion, 47.1.47, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412]
[05Jan2024 12:20:52.306] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.7 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[05Jan2024 12:20:54.998] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[05Jan2024 12:20:55.156] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[05Jan2024 12:20:55.422] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[05Jan2024 12:20:55.543] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Danatang/AppData/Local/.ftba/bin/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23102!/ Service=ModLauncher Env=CLIENT
[05Jan2024 12:20:55.639] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce GTX 1050 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 536.23, NVIDIA Corporation
[05Jan2024 12:22:21.547] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:ores/redstone:aethersteel:aetherslate_redstone_ore
[05Jan2024 12:22:21.547] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:ores/lapis:aethersteel:aetherslate_lapis_ore
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:ores/gold:aethersteel:aetherslate_gold_ore
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:dusts/ender_pearl:railcraft:ender_dust
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:silicon:refinedstorage:silicon
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:dusts/salt:growthcraft:salt
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:gears/wood:hammerlib:gears/wooden
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts:mekanism:dirty_dust_zinc
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts/zinc:mekanism:dirty_dust_zinc
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts/aluminum:mekanism:dirty_dust_aluminum
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts:mekanism:dirty_dust_aluminum
[05Jan2024 12:22:21.548] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts/nickel:mekanism:dirty_dust_nickel
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts:mekanism:dirty_dust_nickel
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts/silver:mekanism:dirty_dust_silver
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: mekanism:dirty_dusts:mekanism:dirty_dust_silver
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: forge:gears/wooden:enderio:wood_gear
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:raw_storage_blocks.hellforged
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:raw_storage_blocks.iesnium
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.ash
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.cobalt
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.corrupti
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.end_stone
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.ender
[05Jan2024 12:22:21.549] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.flour
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.fluix
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.grains_of_infinity
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.grains_of_pizeallity
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.grains_of_prescience
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.grains_of_the_end
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.grains_of_vibrancy
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.hellforged
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.lithium
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.mundabitur
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.netherite_scrap
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.plutonium
[05Jan2024 12:22:21.550] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.prismarine
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.salt
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.saltpeter
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.sulfur
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:storage_blocks.wood
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.aluminum
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.calorite
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.desh
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.iesnium
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.lead
[05Jan2024 12:22:21.551] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.nickel
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.osmium
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.ostrum
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.silver
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.tin
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.uranium
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_fragments.zinc
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.aluminum
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.calorite
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.desh
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.iesnium
[05Jan2024 12:22:21.552] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.lead
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.nickel
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.osmium
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.ostrum
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.silver
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.tin
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.uranium
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:bloodmagic_gravels.zinc
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:create_crushed.calorite
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:create_crushed.desh
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:create_crushed.hellforged
[05Jan2024 12:22:21.553] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:create_crushed.iesnium
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:create_crushed.ostrum
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:dusts.calorite
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:dusts.desh
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:dusts.ostrum
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:nuggets.hellforged
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:bloodmagic:sand_netherite
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_clumps.aluminum
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_crystals.aluminum
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_dirty_dusts.aluminum
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_shards.aluminum
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_clumps.zinc
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_crystals.zinc
[05Jan2024 12:22:21.554] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_dirty_dusts.zinc
[05Jan2024 12:22:21.555] [Render thread/INFO] [KubeJS Server/]: tags.js#145: ftb:jaopca/blacklist:jaopca:mekanism_shards.zinc
[05Jan2024 12:22:21.555] [Render thread/INFO] [KubeJS Server/]: tags.js#174: minecraft:needs_iron_tool:/aethersteel:.*/
[05Jan2024 12:22:21.555] [Render thread/INFO] [KubeJS Server/]: tags.js#174: pedestals:pedestals_cannot_break:minecraft:spawner,enderio:broken_spawner,twilightforest:naga_boss_spawner,twilightforest:lich_boss_spawner,twilightforest:minoshroom_boss_spawner,twilightforest:hydra_boss_spawner,twilightforest:knight_phantom_boss_spawner,twilightforest:ur_ghast_boss_spawner,twilightforest:alpha_yeti_boss_spawner,twilightforest:snow_queen_boss_spawner,twilightforest:final_boss_boss_spawner
[05Jan2024 12:22:21.555] [Render thread/INFO] [KubeJS Server/]: tags.js#174: buildinggadgets2:deny:enderio:conduit
[05Jan2024 12:22:21.556] [Render thread/INFO] [KubeJS Server/]: Initializing recipe event...
[05Jan2024 12:22:23.236] [Render thread/INFO] [net.minecraftforge.coremod.CoreMod.apotheosis/COREMODLOG]: Replaced 2 calls to Enchantment#getMaxLevel() in net/minecraft/server/commands/EnchantCommand
[05Jan2024 12:22:23.688] [Render thread/INFO] [FTB Ranks/]: Loading command nodes...
[05Jan2024 12:22:23.724] [Render thread/INFO] [FTB Ranks/]: Loaded 3553 command nodes
[05Jan2024 12:22:23.752] [Render thread/INFO] [com.github.L_Ender.cataclysm.Cataclysm/]: Adding datapack listener altar_of_amethyst_recipes
[05Jan2024 12:22:23.799] [Worker-ResourceReload-5/WARN] [HammerLib/]: Unable to find registry for tag directory tags/block_predicate_type
[05Jan2024 12:22:23.799] [Worker-ResourceReload-9/WARN] [HammerLib/]: Unable to find registry for tag directory tags/forbidden_arcanus/enhancer/definition
[05Jan2024 12:22:23.799] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/height_provider_type
[05Jan2024 12:22:23.800] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/placed_feature
[05Jan2024 12:22:23.806] [Worker-ResourceReload-10/WARN] [HammerLib/]: Unable to find registry for tag directory tags/crafttweaker/transformer_serializer
[05Jan2024 12:22:23.818] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/template_pool
[05Jan2024 12:22:23.831] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/forge/biome_modifier
[05Jan2024 12:22:23.857] [Worker-ResourceReload-9/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/density_function
[05Jan2024 12:22:23.874] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/libx/surface_rule_set
[05Jan2024 12:22:23.874] [Worker-ResourceReload-8/WARN] [HammerLib/]: Unable to find registry for tag directory tags/rule_block_entity_modifier
[05Jan2024 12:22:23.874] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/structure_type
[05Jan2024 12:22:23.885] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/root_placer_type
[05Jan2024 12:22:23.892] [Worker-ResourceReload-5/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/configured_carver
[05Jan2024 12:22:23.894] [Worker-ResourceReload-7/WARN] [HammerLib/]: Unable to find registry for tag directory tags/loot_number_provider_type
[05Jan2024 12:22:23.885] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/villager_type
[05Jan2024 12:22:23.918] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/multi_noise_biome_source_parameter_list
[05Jan2024 12:22:23.920] [Worker-ResourceReload-10/WARN] [HammerLib/]: Unable to find registry for tag directory tags/twilight/biome_layer_stack
[05Jan2024 12:22:23.933] [Worker-ResourceReload-5/WARN] [HammerLib/]: Unable to find registry for tag directory tags/trim_pattern
[05Jan2024 12:22:23.934] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/moonlight/soft_fluids
[05Jan2024 12:22:23.934] [Worker-ResourceReload-8/WARN] [HammerLib/]: Unable to find registry for tag directory tags/loot_pool_entry_type
[05Jan2024 12:22:23.940] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/biome_source
[05Jan2024 12:22:23.940] [Worker-ResourceReload-9/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/chunk_generator
[05Jan2024 12:22:23.944] [Worker-ResourceReload-7/WARN] [HammerLib/]: Unable to find registry for tag directory tags/moonlight/map_markers
[05Jan2024 12:22:23.945] [Worker-ResourceReload-6/WARN] [HammerLib/]: Unable to find registry for tag directory tags/game_events
[05Jan2024 12:22:23.952] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/loot_score_provider_type
[05Jan2024 12:22:23.953] [Worker-ResourceReload-10/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/material_rule
[05Jan2024 12:22:23.959] [Worker-ResourceReload-5/WARN] [HammerLib/]: Unable to find registry for tag directory tags/decorated_pot_patterns
[05Jan2024 12:22:23.959] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/forge/structure_modifier
[05Jan2024 12:22:23.960] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/twilight/wood_palettes
[05Jan2024 12:22:23.974] [Worker-ResourceReload-0/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/structure_processor
[05Jan2024 12:22:23.984] [Worker-ResourceReload-8/WARN] [HammerLib/]: Unable to find registry for tag directory tags/antsportation/one_time_reward
[05Jan2024 12:22:23.989] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/libx/biome_layer
[05Jan2024 12:22:23.992] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/structure_placement
[05Jan2024 12:22:24.025] [Worker-ResourceReload-7/WARN] [HammerLib/]: Unable to find registry for tag directory tags/libx/biome_surface
[05Jan2024 12:22:24.025] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/processor_list
[05Jan2024 12:22:24.025] [Worker-ResourceReload-9/WARN] [HammerLib/]: Unable to find registry for tag directory tags/mekanism/robit_skin
[05Jan2024 12:22:24.041] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/trim_material
[05Jan2024 12:22:24.047] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/crafttweaker/condition_serializer
[05Jan2024 12:22:24.047] [Worker-ResourceReload-0/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/feature_size_type
[05Jan2024 12:22:24.058] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/material_condition
[05Jan2024 12:22:24.069] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/frog_variant
[05Jan2024 12:22:24.070] [Worker-ResourceReload-9/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/density_function_type
[05Jan2024 12:22:24.077] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/trunk_placer_type
[05Jan2024 12:22:24.077] [Worker-ResourceReload-7/WARN] [HammerLib/]: Unable to find registry for tag directory tags/custom_stat
[05Jan2024 12:22:24.077] [Worker-ResourceReload-8/WARN] [HammerLib/]: Unable to find registry for tag directory tags/damage_type
[05Jan2024 12:22:24.090] [Worker-ResourceReload-6/WARN] [HammerLib/]: Unable to find registry for tag directory tags/creative_mode_tab
[05Jan2024 12:22:24.094] [Worker-ResourceReload-0/WARN] [HammerLib/]: Unable to find registry for tag directory tags/rule_test
[05Jan2024 12:22:24.097] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/noise_settings
[05Jan2024 12:22:24.106] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/libx/template_pool_extension
[05Jan2024 12:22:24.113] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/forbidden_arcanus/hephaestus_forge/ritual
[05Jan2024 12:22:24.128] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/noise
[05Jan2024 12:22:24.128] [Worker-ResourceReload-6/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/placement_modifier_type
[05Jan2024 12:22:24.158] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/dimension
[05Jan2024 12:22:24.161] [Worker-ResourceReload-8/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/structure
[05Jan2024 12:22:24.163] [Worker-ResourceReload-8/ERROR] [net.minecraft.tags.TagLoader/]: Couldn't load tag irons_spellbooks:antiquated_compass_locator as it is missing following references: 
	irons_spellbooks:citadel (from irons_spellbooks-1.20.1-2.2.0.jar)
[05Jan2024 12:22:24.177] [Worker-ResourceReload-7/WARN] [HammerLib/]: Unable to find registry for tag directory tags/twilight/restrictions
[05Jan2024 12:22:24.191] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/flat_level_generator_preset
[05Jan2024 12:22:24.203] [Worker-ResourceReload-6/WARN] [HammerLib/]: Unable to find registry for tag directory tags/forbidden_arcanus/hephaestus_forge/input
[05Jan2024 12:22:24.209] [Worker-ResourceReload-7/WARN] [HammerLib/]: Unable to find registry for tag directory tags/pos_rule_test
[05Jan2024 12:22:24.209] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/loot_function_type
[05Jan2024 12:22:24.212] [Worker-ResourceReload-8/WARN] [HammerLib/]: Unable to find registry for tag directory tags/banner_pattern
[05Jan2024 12:22:24.217] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/int_provider_type
[05Jan2024 12:22:24.224] [Worker-ResourceReload-3/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/structure_piece
[05Jan2024 12:22:24.236] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/loot_nbt_provider_type
[05Jan2024 12:22:24.236] [Worker-ResourceReload-6/WARN] [HammerLib/]: Unable to find registry for tag directory tags/position_source_type
[05Jan2024 12:22:24.242] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/structure_pool_element
[05Jan2024 12:22:24.244] [Worker-ResourceReload-8/WARN] [HammerLib/]: Unable to find registry for tag directory tags/float_provider_type
[05Jan2024 12:22:24.245] [Worker-ResourceReload-0/WARN] [HammerLib/]: Unable to find registry for tag directory tags/twilight/magic_paintings
[05Jan2024 12:22:24.255] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/world_preset
[05Jan2024 12:22:24.268] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/configured_feature
[05Jan2024 12:22:24.275] [Worker-ResourceReload-6/WARN] [HammerLib/]: Unable to find registry for tag directory tags/dimension_type
[05Jan2024 12:22:24.297] [Worker-ResourceReload-7/WARN] [HammerLib/]: Unable to find registry for tag directory tags/instrument
[05Jan2024 12:22:24.301] [Worker-ResourceReload-9/WARN] [HammerLib/]: Unable to find registry for tag directory tags/cat_variant
[05Jan2024 12:22:24.304] [Worker-ResourceReload-1/WARN] [HammerLib/]: Unable to find registry for tag directory tags/chat_type
[05Jan2024 12:22:24.315] [Worker-ResourceReload-10/INFO] [KubeJS Server/]: [minecraft:block] Found 1139 tags, added 66 objects, removed 0 objects
[05Jan2024 12:22:24.318] [Worker-ResourceReload-2/WARN] [HammerLib/]: Unable to find registry for tag directory tags/loot_condition_type
[05Jan2024 12:22:24.323] [Worker-ResourceReload-4/WARN] [HammerLib/]: Unable to find registry for tag directory tags/worldgen/structure_set
[05Jan2024 12:22:24.323] [Worker-ResourceReload-4/ERROR] [net.minecraft.tags.TagLoader/]: Couldn't load tag cataclysm:cursed_pyramid_avoid as it is missing following references: 
	minecraft:desert_pyramid (from L_Enders_Cataclysm-1.86 -1.20.1.jar)
[05Jan2024 12:22:24.348] [Worker-ResourceReload-10/ERROR] [net.minecraft.tags.TagLoader/]: Couldn't load tag minecraft:overworld_carver_replaceables as it is missing following references: 
	createteleporters:deleted_mod_element (from createteleporters1.1N.jar)
[05Jan2024 12:22:24.389] [Worker-ResourceReload-10/ERROR] [net.minecraft.tags.TagLoader/]: Couldn't load tag tropicraft:carver_replaceables as it is missing following references: 
	#minecraft:overworld_carver_replaceables (from Tropicraft-9.6.3.jar)
[05Jan2024 12:22:24.396] [Worker-ResourceReload-10/ERROR] [net.minecraft.tags.TagLoader/]: Couldn't load tag twilightforest:druid_projectile_replaceable as it is missing following references: 
	#minecraft:overworld_carver_replaceables (from twilightforest-1.20.1-4.3.1893-universal.jar)
[05Jan2024 12:22:24.635] [Worker-ResourceReload-5/INFO] [KubeJS Server/]: [minecraft:item] Found 2192 tags, added 136 objects, removed 1 objects
[05Jan2024 12:22:24.665] [Worker-ResourceReload-5/ERROR] [net.minecraft.tags.TagLoader/]: Couldn't load tag refinedstorage:parts/items as it is missing following references: 
	#refinedstorage:parts/items/65536k (from rebornstorage-1.20.1-5.0.7.jar)
	#refinedstorage:parts/items/262144k (from rebornstorage-1.20.1-5.0.7.jar)
	#refinedstorage:parts/items/1048576k (from rebornstorage-1.20.1-5.0.7.jar)
